label,text
neutro,"@yuyacst Ensenada 22 col condesa, casi esquina Campeche, armaron un albergue para mascotas. Hay montón de comida y veterinario"
neutro,@yuyacst Tetela del Volcán y Alpanocan nos necesita 🙏 RT por favor 😰 https://t.co/8nD3CWJ2Vm
neutro,@Soy_LaVicky @yuyacst @dross @OphCourse @DeniseMaerker @SPCCDMX @ExaFM De nada. Estoy geográficamente lejos de la z… https://t.co/omUEIusECp
neutro,@nathcampost @nathcampost está @yuyacst tiene un centro de acopio https://t.co/35bWrglq2f
neutro,@Eduard0_ff @jessi_f2 @CaelikersMxico @aleex_saints @CaELiKe @mirandaibanez @YoanaNavanquiri @AmiRodrigueZZ… https://t.co/jhm64T5beS
negativo,@jessi_f2 @lenaysIove @CaelikersMxico @aleex_saints @CaELiKe @mirandaibanez @YoanaNavanquiri @AmiRodrigueZZ… https://t.co/Sa2y1hKqdH
negativo,@yuyacst Hasta las cuatro por favoooor😭 también quiero ir a entregar ahí.
negativo,@MeroSabor @SoyBienMamon En Morelos hace falta mucha ayuda!!!!! @yuyacst  @betopasillas  hay pueblos en los que no… https://t.co/yrrLykrjdx
positivo,@yuyacst @monlaferte A los hermanos mexicanos soy chileno y estoy a su disposición fuerza fuerza fuerza
neutro,#FuerzaMexico #TerremotoMexico retwitteenlo por favor🙏🏻@yuyacst @betopasillas @PaoPoulain @Sergecast @dosogas https://t.co/kz21aYSV5X
neutro,@SoyFedelobo @NadiaCala @luisitorey @YosStoP @yuyacst @Wereverwero @YayoGutierrez @ralnegas https://t.co/Oy5LNK7uTT
positivo,@CesarTeo @yuyacst @Ricardo_Peralta @gissellekuri @chportocarrero @nathcampost @MarioPPineda @PepeYTeo @zantyferry RT al twit de arriba 🐕🐈❤️
neutro,@jessi_f2 @Eduard0_ff @CaelikersMxico @aleex_saints @CaELiKe @mirandaibanez @YoanaNavanquiri @AmiRodrigueZZ… https://t.co/gu0ICAERrv
neutro,@jocelyne_ale @monlaferte @yuyacst Fuerza a los niños mexicanos son unos angelitos y estén en buenas condiciones co… https://t.co/eaU3iczur1
positivo,@yuyacst Te amo
neutro,@Eduard0_ff @jessi_f2 @CaelikersMxico @aleex_saints @CaELiKe @mirandaibanez @YoanaNavanquiri @AmiRodrigueZZ… https://t.co/zTYrkTCvai
neutro,@Eduard0_ff @lenaysIove @CaelikersMxico @aleex_saints @CaELiKe @mirandaibanez @YoanaNavanquiri @AmiRodrigueZZ… https://t.co/516wHa2NYW
neutro,@Eduard0_ff @jessi_f2 @CaelikersMxico @aleex_saints @CaELiKe @mirandaibanez @YoanaNavanquiri @AmiRodrigueZZ… https://t.co/3KgpaRs2kK
neutro,@Eduard0_ff @lenaysIove @jessi_f2 @aleex_saints @CaELiKe @mirandaibanez @YoanaNavanquiri @AmiRodrigueZZ… https://t.co/Owmr5PhMVF
negativo,"@yuyacst @yuyacst Me han informado que en Tlayacapan aun no llega tanta ayuda, por favor RT para que llegue ayuda."
neutro,@lenaysIove @jessi_f2 @CaelikersMxico @aleex_saints @CaELiKe @mirandaibanez @YoanaNavanquiri @AmiRodrigueZZ… https://t.co/ZeiXCYURgL
positivo,@yuyacst Miren esta informacion es importante ✌
positivo,Difundan para que la ayuda sea también despues de todo esto!  @yuyacst @heyitspriscila @heyitsmiguel11… https://t.co/jCY27qLpuQ
negativo,"@yuyacst Necesitan ayuda en XOCHICALCO, Morelos"
neutro,@betopasillas @yuyacst https://t.co/9yqf6EhzjW
neutro,SE NECESITA AYUDA @yuyacst @Roastbrief @CNNEE @fdelrinconCNNE https://t.co/xUEpptZfM4
positivo,@yuyacst @betopasillas ¿Ya vieron esto? Por favor compartan!!! ellos nos necesitan también🐶🙏🏼❤️ https://t.co/ye1ck9QDZu
positivo,@nathcampost Contacta a @yuyacst ella está ayudando allá y sabe que necesitan
neutro,@AyudaPueMorelos @gissellekuri @MauNieto @ElJuanpaZurita @yuyacst @CasaDeLaLectura @MuseoTecdeMty @TECenPUE @elciempies @elcaloncho
neutro,@nathcampost @yuyacst sabe
positivo,Hay algunos yutubers bueno @yuyacst  q esta ayudando a las persons s de morelia por favor  ayudenla falta mucho por hacer @VengaLaAlegria
negativo,Información vigente. #Morelos #Morelostenecesita #AyudaMorelos #Teteladelvolcan #Hueyapan @uggzo @PepeYTeo @yuyacst https://t.co/u515LvqciZ
positivo,@yuyacst Para las Guapuras de México &lt;3 https://t.co/YaJMMqJmBB
neutro,@mf_silvestre @CesarTeo @yuyacst @Ricardo_Peralta @gissellekuri @chportocarrero @nathcampost @MarioPPineda… https://t.co/LV3KHwpkRC
negativo,@yuyacst @monlaferte Creo que no pudieron rescatar a la niña frida😭😭😭😭💔💔
negativo,URGENTE @yuyacst SE NECESITA AYUDAR EN #saratoga714   FAVOR DIFUNDIR! https://t.co/DRu8qUJ7Tb
negativo,@DOSOGASL0B0S @Rahjys @maslover9 @rosanagg14 @dosogas @yuyacst @LuisitoComunica Respeto tu opinión pero no comparto… https://t.co/VD5QkhW1BN
positivo,@maslover9 @DOSOGASL0B0S @Rahjys @rosanagg14 @dosogas @yuyacst @LuisitoComunica Gracias por el ‘maduro y con criter… https://t.co/wEDlVPCvny
neutro,@yuyacst  https://t.co/xKRvlgRUi3
neutro,ATENCIÓN #Morelos y alrededores cc @yuyacst https://t.co/G0eaBmP4xk
negativo,@carloo09_ @DOSOGASL0B0S @Rahjys @rosanagg14 @dosogas @yuyacst @LuisitoComunica Que hueva leer todo eso😂. Si tan ma… https://t.co/W6JPait9jr
positivo,@yuyacst  mi vida linda
negativo,@StrayH14 @GuapurasE @yuyacst Y como está uno seguro de que si se los están dando y no se los están quedando ellos
positivo,De las personas que menos esperas es de quien recibes más ayuda ✨ Gracias @yuyacst  #FuerzaMexico
negativo,"@carloo09_ @Rahjys @maslover9 @rosanagg14 @dosogas @yuyacst @LuisitoComunica -al igual que a vos, me importa muy poco y nada por suerte."
negativo,"@carloo09_ @Rahjys @maslover9 @rosanagg14 @dosogas @yuyacst @LuisitoComunica No estoy cegado por nada ni por nadie,… https://t.co/f98jmhupbf"
neutro,@AyudaPueMorelos @soyMargarlto @ChumelTorres @AvraCadavre @yuyacst @AristeguiOnline @jmesa77 @LUISFELIPE_P… https://t.co/zTq4HfK2Bz
neutro,@Mr_Moflez @RickFlrs @pincheprys @elchicharo_ @ymAck_kimi @YODEBUENAS echenos la mano dando RT y difundir… https://t.co/FOkpXq4kb5
neutro,@DOSOGASL0B0S @Rahjys @maslover9 @rosanagg14 @dosogas @yuyacst @LuisitoComunica  https://t.co/3HzXLfCcGy
positivo,@yuyacst por si alguien lo necesita #FuerzaMexico https://t.co/tThJAoCrTY
positivo,"Ayuda para Puebla,Morelos, Chiapas y Morelos ellos igual nos nesecitan @jucaviapri @dosogas @JuanamartinezH @yuyacst @Wereverwero 😥🙏 RT"
positivo,@yuyacst Muy bien
positivo,@aleex_saints @mariobautista_ @yuyacst @nathcampost @SebasArango @SoyBienMamon @dosogas @DaniellBautista @jucaviapri La verdad si❤
neutro,@rix @LuisitoComunica @DebRyanShow @nathcampost @ElJuanpaZurita @yuyacst @juca https://t.co/ioFtUchK0v
positivo,Tenemos un Rotoplas para donar en PUEBLA. Necesitamos camioneta de 3 y media toneladas para llevar a comunidades. @yuyacst @AristeguiOnline
negativo,@yuyacst 🙏🙏🙏 https://t.co/9srY7n6470
positivo,#mexicoestadepie #Sismo #PrayForMexico @yuyacst @LuisitoComunica @teresuch @Kloquis @ElJuanpaZurita @AnaVbon https://t.co/aHZsaDWGKf
neutro,@yuyacst 21 de septiembre 2017 12:50 pm https://t.co/uj7Q3iXDC1
neutro,"@JuanamartinezH @yuyacst Y también por medio de banco azteca, ambas fundaciones en apoyo https://t.co/zlujGgrwAI"
neutro,@auronplay ¿Que sigue? ¿@byViruZz jugando Minecraft?  ¿@LorenaLawliet haciendo blogs? ¿@yuyacst EN SU NUEVA MANSION CON AMIGOS?   JAJAJAJJAA
neutro,@yuyacst  https://t.co/0wIjq7dIlT
positivo,@yuyacst Sin duda unidos hacemos cosas increíbles.. En todo momento debería ser así. Ánimo México!!!
neutro,@yuyacst Las unidades del @promovil99 de la @La99fm estan pasando x donde ustedes se pongan en contacto hasta su ca… https://t.co/qC4wZODekv
neutro,"@yuyacst Se necesita ayuda en estos municipios de Morelos, por favor,  Tehuixtla y Ticuman están cerca de iguala, a… https://t.co/Q0xSURcC1L"
neutro,@betopasillas @NenaPrinsse Felicidades amigo por ese gran corazón de los dos @yuyacst. Los admiro demciado ❤❤❤🙏 des… https://t.co/4yeyT0JJ3k
neutro,@rosshannabracho @gwabiR @benshorts @yuyacst @Gerudito @JaviBauserman @dada_88
positivo,@yuyacst Quiero tener un enorme corazón como tú yuyita hermosa ❤️.
positivo,@StrayH14 @yuyacst graciaas💜
positivo,https://t.co/MbXFjYbFGP  En la genciana de autos elegantes de Pachuca se está solicitar si apoyo para reunir víveres para Morelos. @yuyacst
positivo,"@WillyWonkaDice @screamau @yuyacst @werevertumorro Para nada sencillo,pero totalmente productivo,de otra manera ese… https://t.co/H71Kfz4NBK"
neutro,@yuyacst https://t.co/FAWLlD2Akw
neutro,@canijalagartija @ykeradio @yuyacst @CaELiKe @aesquinca @CristinaEnAlfa @AztecaNoticias @luisitorey @TereManiwis… https://t.co/xwTF4WmTcK
negativo,"@yuyacst En Jonacatepec no ha ido nadie, por favor, No se olviden de ellos 🙏"
neutro,@yuyacst  https://t.co/eDHNpNZC7S
neutro,@yuyacst  https://t.co/q3rgv8gad8
positivo,@yuyacst Salu mon amie coment sava bien j'ai envie de vous connaître
positivo,@yuyacst  https://t.co/1BRWPa5n6d
positivo,@yuyacst comparte por fa! Pisa Farmacéutica apoyará con medicamento e insumos GRATUITOS para los afectados por el s… https://t.co/1C2mAGsHuK
positivo,@yuyacst A mi tanbien
neutro,@FredOleaPi @maortega001 @OphCourse @yuyacst @ServicioAgencia Gracias por la información si quieren apoyar saldré e… https://t.co/86HP6RuKDD
positivo,@yuyacst Dios los bendiga
neutro,@CesarTeo @yuyacst @Ricardo_Peralta @gissellekuri @chportocarrero @nathcampost @MarioPPineda @PepeYTeo @zantyferry #perrosrescatistas
neutro,🔻HOY DE 9AM A 3PM🔻 🙏DIFUNDAMOS 🙏 🇲🇽❤️ @yuyacst y @betopasillas  #fuerzamexico #solidaridad #ayuda #terremoto #sismo… https://t.co/mLiON4Jj2n
neutro,@maortega001 @Gabichi0 @OphCourse @yuyacst @ServicioAgencia Mil gracias por la información.
neutro,@mane_ribs  @soberfamiliar  @Kenorivero  @miumikumiau @pijeyy @erikneville  @LeiSomarDeW  @ladivaza  @yuyacst https://t.co/eit1iA0ryF
neutro,@yuyacst En el colegio Comenio. Ubicado en la calle de iguala al lado de la volvo en Rio Mayo. A las 4 de la tarde salen rumbo a hueyapan!
neutro,@yuyacst Tienen que ser cobijas nuevas?
positivo,@yuyacst 👏🏻👏🏻
neutro,@yuyacst @Aybarbaraa Las autoridades dijeron que los víveres son suficientes pero los artículos de limpieza y mater… https://t.co/FSYoL4OdmI
neutro,@yuyacst Hueyapan. La nopalera! Falta mucha ayuda por allá!
neutro,@yuyacst Si claro
neutro,@yuyacst @hollyradio ¿SABEN A DÓNDE PUEDO LLEVAR COMIDA YA PREPARADA?
neutro,@GuapurasE @yuyacst Puedes donar:  https://t.co/HamIAftyEI
neutro,@yuyacst Hola
neutro,@cquirarte @DebRyanShow @yuyacst @ingridcoronado @AlexXxStrecci @Diego_MCJR @gonzobregon @haroldazuara… https://t.co/Y3cqC51MEI
neutro,"@Gabichi0 @FredOleaPi @OphCourse @yuyacst @ServicioAgencia Están bien, se puede circular según me reportan, hay accesos."
positivo,@yuyacst gracias Yuya por tu generosidad eres la mejor
neutro,@DIF_Morelos @CruzRoja_MX @DiariodeMorelos @MorelosEs @yuyacst @PGR_Mor @GobiernoMorelos Se pueden comunicar direct… https://t.co/QdssgB9wYv
neutro,@Gabichi0 @OphCourse @yuyacst @ServicioAgencia Deja pregunto con mis contactos de Morelos para saber si tienen alguna información.
neutro,@monlaferte @yuyacst @PPTeamLesslie @PPTeamKaren @PPTeamRafa  A través de esta cuenta podemos ayudar a México💕… https://t.co/0IzcL2Q2NR
neutro,@SanttJoaoGrant @CruzRoja_MX @DiariodeMorelos @MorelosEs @yuyacst @PGR_Mor @GobiernoMorelos Hola buen día gracias p… https://t.co/zi3eeyo7L9
neutro,"@yuyacst estará el día de hoy en: • Río Amacuzac 107 - Vista hermosa • Aún falta MEDICAMENTOS, FORMULAS PARA BEBÉS, CROQUETAS. 🇲🇽"
neutro,"@yuyacst Los poblados que realmente necesitan apoyo urgente son:  Tlaquiltenango, Tlaltizapan, Panchimalco, Tlatenchi. Gracias 😊"
neutro,"@yuyacst Ya voy para alla,  estoy comprando las cosas✨"
neutro,@yuyacst @ElJuanpaZurita @villalobossebas @dvicioficial @MauYRicky @OficialYuri @RMScanal @jucaviapri… https://t.co/vmIzUz0REv
neutro,Ayuden a difundir en todas las redes sociales @AlexXxStrecci  @gissellekuri @DebRyanShow @LuisitoComunica @yuyacst https://t.co/V0VKTm2S6X
neutro,Méxicanos unidos jamás seran vencidos #Méxicounido @PPTeamRafa @yuyacst @CaELiKe @PPTeamLesslie @PPTeamKaren
positivo,@yuyacst Awuebo yuyita
neutro,@yuyacst sabes de algún centro de acopio donde podamos ir a ayudar?
neutro,@PunisherIV @jzarzap @Aficiona2Chivas @joselorozco58 @atomix @elclau @BarcadeVG @yuyacst @jairpereira16… https://t.co/QULlkSWL8v
neutro,"@gracielaolivia1 @yuyacst No, no sé"
neutro,@MILENIO  @yuyacst @dannapaola @MarioAguilarMG @OficialYuri  @AndreaLegarreta @GalileaMontijo  APOYANDO LA PETICIÓN! https://t.co/WiUOaomoOr
neutro,#JojutlaMorelos #CDMX #AyudaMorelos @betopasillas @yuyacst 🚨 https://t.co/bvArn2gP4f
neutro,@yuyacst Morelos ocupa ayuda!!! #MorelosTeNecesita https://t.co/P7caRVbaFi
neutro,@yuyacst Gracias Yuyita. En un rato más llevaremos nuestro granito de arena.
neutro,"@yuyacst Por fa ubicame, no encuentro el  centro de acopio"
positivo,@yuyacst Vía Insta Stories.❤ Estarán hasta las 3:00 pm. https://t.co/kJHvqCybth
neutro,@FredOleaPi @OphCourse @yuyacst @ServicioAgencia Como están las carretera a #Jonacatepec #Atotonilco y Telpancingo?? Urge
neutro,"@yuyacst En el Estado de México, SE NECESITA APOYO EN TENANCINGO, PARTES DE TOLUCA, ETC; MANDEN AYUDA!!🙏🏼🙏🏼💔"
neutro,@yuyacst Llévenlo de favor a Oaxaca y chiapas.
neutro,"@Rahjys @carloo09_ @maslover9 @rosanagg14 @dosogas @yuyacst @LuisitoComunica Ocupate de ayudar entonces, y no pierd… https://t.co/dbJJxYVeFP"
neutro,Un consejo para sus seguidores de Mexico. #fuerzamexico @MarialeOficial @Paugalindo @LuisitoComunica @yuyacst https://t.co/ObR4zYWa3x
neutro,@yuyacst MEXICO
positivo,@yuyacst Me alegra que todos nosotros nos estemos apoyando como país como mexicanos y hermanos que somos.🇲🇽👍😃
neutro,@MarianeEsquivel @yuyacst No sabes si ya sacaron a lizzeth Elvira López Zambrano
neutro,@yuyacst Yuyita ya te envié msj x Facebook también ojalá puedan checar la ayuda que ofrece este laboratorio https://t.co/ineO0jOJlf
positivo,@yuyacst Amigos saben de que pilas son las que se necesitan? ❤
neutro,@yuyacst #AyudaMorelos  por favor! Necesitan nuestra ayuda!
neutro,@rix @jucaviapri @yuyacst https://t.co/cZxJTiLhon
neutro,@yuyacst @yuyacst https://t.co/4yTTfXVax2
neutro,@MonSLndvrd @yuyacst @rix @jucaviapri @gissellekuri En la Cibeles tienen mucho
neutro,"@yuyacst RT RT Un tío ofrece traslado de víveres a través de diversos camiones, saliendo de centro c PERINORTE a OC… https://t.co/xboUagK4Uk"
neutro,@yuyacst  hay un lugar llamado el platanar cerca de chiautla de tapia está  devastado y sin ayuda! https://t.co/jiBR97M0Hh
neutro,@yuyacst Ayuda a Morelos. Ellos necesitan ayuda ahora! Están solos.
neutro,https://t.co/SXRuAmMK1l   @yuyacst
neutro,"@yuyacst No encontramos el centro de acopio, donde es?"
neutro,"@carloo09_ @maslover9 @rosanagg14 @Rahjys @dosogas @yuyacst @LuisitoComunica -no haces algo para aportar y ayudar,… https://t.co/5A0GbqoWXa"
neutro,@yuyacst Me dicen que en Jojutla se necesita urgente comida y ropa para bebes y niños
neutro,"@carloo09_ @maslover9 @rosanagg14 @Rahjys @dosogas @yuyacst @LuisitoComunica +normal, ellos mismo también se vieron… https://t.co/XJE1fgcQ0V"
neutro,"@yuyacst Es verdad, la mayoría se está concentrando en Cd de México, en cambio en Chiapas, Oaxaca y Morelos hay lug… https://t.co/9EFLALrwpB"
neutro,@Polo_Morin @dacostacristina @JuanBertheau  @EvyReds @mariobautista_ @MarioPPineda @yuyacst @ElJuanpaZurita @ladivaza
neutro,"@carloo09_ @maslover9 @rosanagg14 @Rahjys @dosogas @yuyacst @LuisitoComunica - Pero algo es algo, tienen forma de g… https://t.co/RymsNrYE0a"
neutro,"@yuyacst por favor, si puedes reparte toda esa ayuda en el municipio de Tlaquiltenango. Por parte del gobierno no h… https://t.co/27MP3j3Iaf"
neutro,"@carloo09_ @maslover9 @rosanagg14 @Rahjys @dosogas @yuyacst @LuisitoComunica No entiendo cuál es tu molestia, sacan… https://t.co/iw4QgYJQE0"
neutro,@yuyacst @Lasrtajaramillo Yo soy de Cuernavaca Morelos y la ayuda es muy escasa los pueblos necesitan mucha ayuda 😭… https://t.co/9pSgrYpIFo
neutro,@rix @ElJuanpaZurita @jucaviapri @yuyacst @nathcampost @FerAltuzar https://t.co/1hPgqEcYJ6
neutro,@yuyacst Si pueden mandelos a Oaxaca 😢❤
neutro,@yuyacst MORELOS NECESITA AYUDA! https://t.co/NC49QzWQSl
neutro,"@yuyacst Ticuman, Morelos necesita ayuda por favor 😕 aparte no tenemos luz desde qué ocurrió el temblor..."
positivo,@yuyacst T amo
neutro,@PdcJohana @yuyacst Dijeron que eso no era real  Ahora lo es? No entiendo
positivo,@yuyacst La mejor ♥️Te amo
neutro,@yuyacst 🙏🙏❤ https://t.co/93QBNAxjuS
neutro,@yuyacst Por cada publicación con el hashtag #AyudanDOG Purina donará 500gr de concentrado a fundaciones que rescat… https://t.co/UMcxZgnAZY
positivo,@yuyacst !ESTO ES MÉXICO CARAJO!
neutro,"@yuyacst alguien me puede decir si también se pueden mandar juguetes para los niños en albergues,  la gente me quiere traer juguetes"
positivo,"@yuyacst Por fin tengo tu shampoo❤ Estoy muy felíz, tiene un olor riquísimo💕🍃. Gracias a @SedalArgentina y… https://t.co/fNVAZW5aF3"
neutro,@YayoGutierrez @yuyacst @ChumelTorres https://t.co/obMjPEfgk9
neutro,@gissellekuri @nabileahumada @yuyacst @nathcampost @Cajafresca https://t.co/6b8H1UuJvY
neutro,Morelos también necesita ayuda @yuyacst  @Soy_AmorEterno https://t.co/mhSWAlU4UJ
neutro,@yuyacst Por favor manden ayuda a xoxocotla. Tengo una amiga de ahí y dicen que se han caído muchas casas y nadie está ayudando.
neutro,@yuyacst ‘ https://t.co/OnDltCtEAW
neutro,@yuyacst @betopasillas @nathcampost @SoyBienMamon @DebRyanShow @ElJuanpaZurita @jucaviapri @JuanBertheau… https://t.co/HXYIgAjvYk
neutro,@jocelyne_ale @monlaferte @yuyacst Salven a todos esos angelitos que están perdidos fuerza niños mexicanos
neutro,@yuyacst https://t.co/OnDltCtEAW
neutro,@yuyacst @ernestotey
neutro,@yuyacst Aún necesitan ropa??
neutro,@yuyacst Por favor compartan!!! No estan llegando a las comunidades cercanas de Hueyapan 10:33 am https://t.co/TwjQtbkImo
neutro,@jucaviapri @ElJuanpaZurita @JuanBertheau @betopasillas @yuyacst necesitamos ayuda!!!! No nos olviden por favor https://t.co/ydUfL47Edr
neutro,@yuyacst En morelos aun necesitan ayuda  por favor 🙏🙏❤
neutro,"@yuyacst Amigos de JALISCO, OTRO CENTRO DE ACOPIO. ES VERÍDICO. https://t.co/NtTmyggu5G"
neutro,@yuyacst @MorelosEs Hacia dónde salen??? Qué hace falta???
neutro,@yuyacst  https://t.co/SuO747S8g9
neutro,@ximenamcruz @yuyacst También en cuautla
neutro,"@PolicarpoIsabel @yuyacst Sí, Morelos y municipios aledaños están afectados. Centro de Acopio en entidades como Cha… https://t.co/I7Uasy08IA"
neutro,@DebRyanShow @yuyacst @nabileahumada https://t.co/fLzy953U1n
neutro,@yuyacst @monlaferte  https://t.co/x8pQwhuQs7
positivo,@yuyacst Tuya necesitan ayuda https://t.co/G4fkzLWybp
negativo,@MontseGVieyra @screamau @yuyacst @werevertumorro Puede ser una buena alternativa pero no creo que sea tan sencillo
negativo,@yuyacst SE NECESITA EQUIPO DE RAPEL Y ARNESES EN CALLE SAN LUIS POTOSÍ Y MEDELLÍN. URGENTE!  PUEDEN LLEVARLO A SU CENTRO DE ACOPIO CERCANO.
neutro,@rix  @jucaviapri  @yuyacst https://t.co/nZSQhBLHAV
negativo,@yuyacst...
negativo,@yuyacst @yuyacst En éstos municipios de Morelos aún no han recibido víveres. ☹️ https://t.co/xtdwZLMK04
neutro,@yuyacst Compartan !! O RT
negativo,"@yuyacst POR FAVOOOOOR, MANDEN TAMBIÉN VÍVERES PARA OAXACA Y CHIAPAS, EN CDMX LO QUE SOBRA ES COMIDA Y AGUA, ALLÁ H… https://t.co/j9HocxwklQ"
positivo,@yuyacst @monlaferte Fuerza hermanos mexicanos de corazón de un chileno
neutro,@yuyacst En donde yo quiero apoyar #mexicounido
neutro,Ayuden a Miacatlán 🙏 @betopasillas @yuyacst  #FuerzaMexico #mexicoestadepie https://t.co/2y9zmVoHsM
positivo,"@uggzo @YouTubeMexico Sean poquito más como @yuyacst que en vez de dedicar tiempo a grabar un video, está ayudando de verdad"
neutro,"@screamau @WillyWonkaDice @yuyacst @werevertumorro no sé que piensen de esto, pero yo como muchas personas más, no confío en el gobierno"
neutro,@yuyacst En modelos nadie está llevando nada todo eso para CM https://t.co/72yK7g2HYc
neutro,"@Aniux9 @betopasillas @yuyacst Todo el dia de hoy jueves y mañaan viernes, el camion sale el sábado"
negativo,OYE Puedes ayudar donando $$ Ustd ganan MUY bien con sus vídeos no creo q donar una cantidad sea problema o si? #YOUTUBERSDONANDO  @yuyacst
positivo,"@yuyacst Tienen un corazón hermoso, agradecida porque aún existen personas de buen corazón❤️ suerte y bendiciones, todo va a mejorar🇲🇽🙈"
neutro,"@yuyacst  me ayudas a compartir, yo escribo desde mty pero es ayuda para #Cdmx https://t.co/bCnZrLEc12"
