label,text
neutro,"En Tepalcingo, Morelos empieza a llover y hay gente sin techo. URGE LONAS Y COBIJAS @jucaviapri @yuyacst #fuertemexico #TuAyudaSiLlega"
positivo,"Que tengas una linda noche @yuyacst, descansa, te quiero mucho 🌙💕"
neutro,@beautyybird @Jen_ny69 @yuyacst @werevertumorro @CaELiKe @Paugalindo Wow what about your best friend gabby?!?! Didn… https://t.co/abaKHI3V5l
positivo,11:11 tu felicidad @yuyacst
neutro,@SoyNaneii @YODEBUENAS @yuyacst @LuisitoComunica @WattSopa @LlamamePatomar @chochos @DehiraD @aesquinca @Revez_W… https://t.co/ISqyV71V0F
negativo,#FuerteMexico #TuAyudaSiLlega claro que no! Nos retuvieron trailers!🚨AYUDA! @YODEBUENAS @yuyacst @LuisitoComunica… https://t.co/42L1h1mF6V
positivo,Mi México 🇲🇽 Costa Rica 🇨🇷 está con ustedes    Son grandes  @ElJuanpaZurita @mariobautista_ @yuyacst @YosStoP @DebRyanShow @DhasiaWezka ❤️🇲🇽
neutro,@ivyel90 @Chigolin_ @MiniOlais @LlamamePatomar @YODEBUENAS @AbregoMike @DiannAlmon @ElJuniorsitoH @cesNateras… https://t.co/55NOnOWNz8
neutro,@yuyacst Yo tambien
positivo,@yuyacst Descansa mi amor
neutro,Difundan por favor! @yuyacst @rix @jucaviapri @nathcampost @CaELiKe @CrissMartell @dacostacristina @Azuul_Blue… https://t.co/qyfdpAypZ9
neutro,@yuyacst hola
positivo,@babocartel @yuyacst JAJAJAJAJA NO LO SUPERO
neutro,"@DiariodeMorelos @yuyacst y @belindapop  entreguen a ellas, estan ayudando mucho y personalmente entregan las cosas. #Morelos"
neutro,@Ctda01 @PaoPoulain @yuyacst Hay por favor @Ctda01 con la edad que tiene @yuyacst todavía actúa muy infantil. Y eso… https://t.co/JdRDJz3dWb
neutro,@PPTeamRafa @yuyacst @YouTubeMexico Rafa tu ya fuiste a ayudar a la gente
neutro,@vadhirderbez @EugenioDerbez @salmahayek @belindapop @Montserrat33 @yuyacst ayuden a las firmas por favor &lt;3   https://t.co/Ji5LHHBOOf
neutro,@esemimarcos @BullyingFutbol @gracoramirez @ElenaCepeda_ @yuyacst  @werevertumorro  @HotSpanishTV  @serch_pr… https://t.co/LChJzy5hMw
positivo,@yuyacst Cuídate.
neutro,@yuyacst @werevertumorro @CaELiKe @Paugalindo @Jen_ny69 These people are hands on doing things to make a difference… https://t.co/sygTQFeLEw
neutro,These ppl deserve recognition @yuyacst @werevertumorro @CaELiKe @Paugalindo @Jen_ny69 &amp; many more they r doing so much 4 their latinos! 🙌🏼🇲🇽
neutro,"@yuyacst yuya como hacemos para donas ropa, alimento si no estamos en mexico es decir si vivimos en otro país en mi caso en colombia"
neutro,"@FredOleaPi @OphCourse @yuyacst @ServicioAgencia Hueyapan, el viernes estuvimos haya entregando víveres, ya había p… https://t.co/NnyeGMswoP"
neutro,@TecStudentPosts @ITESMCEM @DeniseDresserG @benshorts @yuyacst @EPN @rix @RealGDT @lopezdoriga @CarlosLoret @PaolaRojas RT POR FAVOR 🙏🏻
negativo,"@villalobossebas @yuyacst Verga wey, años después logras que engañe a su novio contigo.🤔"
neutro,"@yuyacst Hola Yuya, estamos acá en Río Amacuzac. Está cerrado, sabes dónde podemos llevar la ayuda? https://t.co/1i1i6SHhW0"
neutro,@yuyacst Mañana domingo todavia recibirás donaciones?
positivo,Bebe beso @yuyacst O q cre de mi el sabe wue eres mia
neutro,@werevertumorro @yuyacst @HectorTrejo @YosStoP @betopasillas  @JuanamartinezH @SandyCoben @RenoRojas @polin… https://t.co/lEGHG00kdX
neutro,Muchas empresas están apoyando. Qué opinas @SedalMexico de donar shampoo de @yuyacst ? Muchos lo agradecerían . RT RT
positivo,@shawfercst @yuyacst Gracias!💗
positivo,Retweeted Yuya (@yuyacst):  ¡SIGAMOS AYUDANDO!❤🇲🇽 Estamos recibiendo donaciones desde las 9:00 am hasta las 3:00... https://t.co/eSeK6jsO2c
positivo,"Porque hay soldados con un gran corazón, Alguien lo conoce? @ChumelTorres @Chiocokrispis @HolaSunshinee @yuyacst… https://t.co/0j025Z6THf"
neutro,@NOEEG82 @retioDF @himynameisgus @reclu @ruleiro @sopitas @diegoluna_ @yuyacst @oscarschwebel @sofffiaaa… https://t.co/KbJtPczVzw
neutro,@_Touche @AlbertoVill @FaOrozco @yuyacst @HectorTrejo @nathcampost @ElJuanpaZurita @PPTeamRafa @betopasillas… https://t.co/84Lk5b13PI
neutro,@angieejack @AlbertoVill @FaOrozco @yuyacst @HectorTrejo @nathcampost @ElJuanpaZurita @PPTeamRafa @betopasillas… https://t.co/oZsT9Pkq40
neutro,@AlbertoVill @FaOrozco @yuyacst @HectorTrejo @nathcampost @ElJuanpaZurita @PPTeamRafa @betopasillas @Juandedios_P… https://t.co/W9htgm42QP
neutro,@UnMirreyHABLA11 @jucaviapri @yuyacst Ya no les caben en las bodegas. Porque no los están repartiendo.
positivo,@yuyacst Hola yuya eras la mejor a pesar que tus videos son la mayoria de maquillaje eres mi mejor youtuber saludos desde peru -chiclayo :)
neutro,@samdroide @lnedito @happytons @Irvollo @mousetung @nathcampost @rubbbb @joseies @AlexXxStrecci @yuyacst En mi últi… https://t.co/NXOXd1n19X
positivo,@galancantu @yuyacst @dayortz @Vic @oscardelvallepr @RikiBarker Para que siguen pidiendo...todavía quieren robar mas?
neutro,@patog7 @Cajafresca @yuyacst @LuisitoComunica @TaniaRendon https://t.co/Ge9hS0EPc6
neutro,@Foro_TV @GermanZepeda @miumikumiau @NTelevisa_com @yuyacst https://t.co/5SB3bBDCes
neutro,@lnedito @happytons @Irvollo @mousetung @nathcampost @rubbbb @rascapache @joseies @AlexXxStrecci @yuyacst https://t.co/rr9EF8jssf
neutro,@PepeEnVivo @yuyacst @Canelo @lopezdoriga @GaelGarciaB @RealGDT @LuisitoComunica @ana_mireles @Grupo_Bimbo @FAhorro https://t.co/9790OTpVMx
neutro,@yuyacst Yuya
positivo,@yuyacst Hoola
neutro,"https://t.co/mExV4XIYCA acepten el reto @Televisa @Anahi @yuyacst,   México los necesita."
neutro,@yuyacst @MarialeOficial @BeautybyNena @LuisitoComunica @alanxelmundo @maya_lopz https://t.co/K73RSJ5kp9
negativo,"Oigan y su youtuber, esa que han hechi millonaria @yuyacst como cuanto ha aportado? O ya se le olvido que es mexicana?  #FuerteMéxico"
neutro,"@yuyacst por favor ayudame a compartir, que no se queden con los viveres. https://t.co/mzEW8qaCLo"
neutro,@Ro_AvilaR @SoyTato @betopasillas @yuyacst @JuanBertheau @jucaviapri https://t.co/O3IcAAO8wO
neutro,@yuyacst @LuceroMexico Podéis aportar vuestro granito de arena? 😞😞😞 https://t.co/T3YCWbiOVo @PipiEstrada1 @irenejunquera RT por favor 🙏
neutro,@FredOleaPi @OphCourse @yuyacst @ServicioAgencia Amigos y yo estamos armando una brigada para la ayuda de reconstru… https://t.co/ZouuE2S3B3
positivo,"@PaoPoulain @yuyacst es mejor que tú, ella si apoya"
neutro,@LuisitoComunica @Wereverwero @werevertumorro @JuanBertheau @yuyacst @serch_pr @  Si me ayudan a compartirlo. Son l… https://t.co/eb7W6I97jO
neutro,@MarianaTrujill0 @PPTeamLesslie @ElJuanpaZurita @yuyacst @DebRyanShow @PPTeamKaren @PPTeamRafa @YosStoP @CaELiKe… https://t.co/J8c8Vlxsle
neutro,@yuyacst @ChumelTorres @anabrendac @Delamori pasen la voz 💙 https://t.co/02tKH9ACiI
neutro,Excepto tú @yuyacst. De ti espero todo.
neutro,23-09  2:25pm @HectorTrejo @yuyacst @uggzo @SPCCDMX https://t.co/vIiymz14A7
positivo,@yuyacst Hola 😘
positivo,@unpanque @yuyacst te necesitamos
neutro,@RealGDT  @Pixelatl  @belindapop @yuyacst   #Cuernavaca #Morelos https://t.co/vWpdguAYI2
positivo,@yuyacst tkkmmm 💕🐬
positivo,@PPTeamRafa @yuyacst @YouTubeMexico Te amooo
positivo,"@Johana28709596 @GuapurasE @yuyacst Porque es la cruz roja dude, hazlo de buena fe. 🙏🏼💕"
positivo,@yuyacst Yuya estamos contigo  y con mexico
positivo,@PPTeamRafa @yuyacst @YouTubeMexico Fuerza México 🇲🇽
neutro,¡Atención psicológica! #Inmujeres #FuerzaMexico  @yuyacst @CaELiKe @luisitorey @PPTeamRafa @PPTeamKaren… https://t.co/JBp8KkYX6s
neutro,@PaoPoulain Jaja deja tu obsesión por @yuyacst atrás 😂
neutro,@PaoCFlo @yuyacst https://t.co/AK1YA0WiEY
neutro,@PaoPoulain @Sergecast @yuyacst https://t.co/6dQq0weAy3
neutro,@nosoystacy @roberto_santos @edeita @zananassi @MyriamMonteCruz @ChumelTorres @yuyacst @mslvva @eleseguey
neutro,@benshorts @ITESMCEM @Tec_CSF @TecdeMonterrey @DeniseDresserG @PaolaRojas @yuyacst @ChistuiTec
neutro,@Besuqueable @yuyacst @dayortz @Vic @oscardelvallepr @RikiBarker En CDMX
neutro,@nosoystacy @edeita @zananassi @MyriamMonteCruz @ChumelTorres @yuyacst @roberto_santos @SimonLevyMx
positivo,https://t.co/9EUxTIrIsQ @EliotNewMedia @luisitorey @JuanBertheau  @LuisitoComunica @yuyacst Gracias por todo el apoyo 💖 #FuerzaMexico 💖
neutro,Exigimos alertas sísmicas en estados y municipios de todo país... una inversión para salvar vidas @Foro_TV  @UNAM_MX @yuyacst  @ruleiro
positivo,@PPTeamRafa @yuyacst @YouTubeMexico Fuerza Mexico
neutro,@yuyacst Aún estarán mañana?
positivo,@nathalycruzp11 @yuyacst Ay que bonito!! Felicidades❤
positivo,"05-08-17 cumplí mi sueño, abracé a @yuyacst 😍 https://t.co/xHmdVoOEvS"
neutro,"@yuyacst ME AYUDARIAS A DARLE RT, EL PRIMER PAGO QUE TENGA LO VOY A DONAR COMPLETO https://t.co/8RWwNrRibT #FuerzaMexico #PrayForMexico ❤️❤️"
neutro,Ojalá nos puedan ayudar con algo de dirección. 🙏🏼 @edeita @zananassi @MyriamMonteCruz @ChumelTorres @yuyacst 🇲🇽💙 https://t.co/V8M4GOpQeC
neutro,Hola @GermanGarmendia @Fernanfloo @yuyacst @CaELiKe @TownGamePlay @BersGamer @AmbiaPlay @WindyGirk @luisitorey @LuisitoComunica @lelepons
neutro,@TocinoSaurio @MrDoctorOficial @el_internista @DrVicEncina @Memes_Hospital @ChumelTorres @callodehacha @belindapop @yuyacst
neutro,@MarialeOficial @maya_lopz @LuisitoComunica @alanxelmundo @yuyacst @RosyMcMichael @emekavoces @Facundo_Arana… https://t.co/lALZWieXL4
neutro,@yuyacst Mexico nos necesita amigos ayudelos
neutro,@Foro_TV @GermanZepeda @DeniseMaerker @nathcampost  @miumikumiau @yuyacst no piede ser posible https://t.co/2rK8wEHN7E
positivo,@yuyacst espero que tengas un lindo día pequeña💗
neutro,@galancantu @yuyacst @dayortz @Vic @oscardelvallepr @RikiBarker ¿Esto es Monterrey?
neutro,@galancantu @yuyacst @dayortz @Vic @oscardelvallepr @RikiBarker  https://t.co/2QSlwckap0
neutro,@paurubio @yuyacst @thalia @wisinyyandel @latalancon https://t.co/IEiVhaM0pQ
neutro,@jucaviapri Con @yuyacst están recolectando
neutro,@galancantu @yuyacst @dayortz @Vic @oscardelvallepr @RikiBarker  https://t.co/NCrOqKIF4L
neutro,@yuyacst @latalancon @ElJuanpaZurita @GalileaMontijo @AndreaLegarreta @SaraCorraless @thalia @paurubio @salmahayek… https://t.co/WvvOCUloa3
neutro,@ScassoSabrina @PPTeamRafa @yuyacst @YouTubeMexico Asiendo donativos de medica mentos
neutro,@solamentejoy @belindapop @latalancon @anadelaregueraa @estelacalderon @salmahayek @DulceMaria @yuyacst… https://t.co/YqsV43Rx4h
positivo,@yuyacst  por fin me lo compraron mis papas que rico hiele y seguro funciona al mil 😍😍😍 https://t.co/APFR8oHlv8
positivo,@Huevanator El mejor canal de YT es de @yuyacst AJJAJAJSKSKSBS no
neutro,@PPTeamRafa @yuyacst @YouTubeMexico Hola
negativo,@Sil_nvk @massterior @yuyacst @yuya Pero es todo lo contrario es ahora cuando estan notando aun mas su pin...e hambre
neutro,@Sil_nvk @massterior @yuyacst @yuya Pero aun haci no estan respetando y eso es lo mas triste que ahora es cuando pu… https://t.co/CgcvhcJmTr
neutro,@KatyCats__Mty @_CarlosRivera @cynthiaoficial @yuyacst @jimenachoco @APerezColunga @coraneldagzz Mandame mensaje por favor!!
negativo,"@yuyacst necesitamos que difundas que no dejan pasar ayuda en varios estados, qué pasa en México 😡😡😡"
neutro,@yuyacst https://t.co/BFiHAn6WiC
positivo,@Rubiu5 @yuyacst OMG
neutro,@jucaviapri @belindapop tu conoces algún lugar @yuyacst @Sergecast
neutro,@jucaviapri @jucaviapri está @yuyacst tiene centros de acopio En Río amacuzac #107 https://t.co/HCnsi8VjpR hermosa… https://t.co/0P8H8kZIIN
neutro,@PPTeamRafa @yuyacst @YouTubeMexico Miren dicen que Beli no ah descansado RT RT porfa https://t.co/b8jW9x1zWz
neutro,@SamSCid @ReginaBlandon @Rommel_Pacheco @ARIBOROVOY @yuyacst @LaSalle_MX @javierpoza @ULSA_NEZA @quiquegaldeano… https://t.co/u0RwoP3Bcc
neutro,OCUPAMOS GENTE EN PUEBLA PARA EMPACAR DESPENSAS Y EMEZAR A DISTRIBUIR 🆘🆘 @nathcampost @gissellekuri @yuyacst… https://t.co/aA6kCh1n2N
positivo,Mis youtubers @MarialeOficial . @Paugalindo .@ErandyPaz .@yuyacst .@PPTeamKaren .@PPTeamAria .@PPTeamRafa    .. Los quiero
positivo,"Un día como hoy dentro de dos meses, puede que ya esté abrazando a @yuyacst ."
positivo,@yuyacst Poreso te amo yuya
positivo,@yuyacst Claro Yuya ntp
neutro,@LuisitoComunica @rix @ElJuanpaZurita @richiesgenial @jucaviapri @yuyacst @JuanBertheau @lopezdoriga @LuisGerardoM… https://t.co/cS3tiEkR0w
neutro,@Rojo_Navidad @LuisitoComunica @rix @ElJuanpaZurita @richiesgenial @jucaviapri @yuyacst @JuanBertheau @lopezdoriga… https://t.co/X5E0MrsCt6
positivo,@PitoRedondo @yuyacst Jajajajaja no mms muero de la risa. Ya estas allá?
neutro,@yuyacst Hola yuya
neutro,"@RivasDecadente @yuyacst Por eso lo volví a Tuitear.  No desinformar porfavor, fakeNews, TeOdioRivas, LlegaleaWhatsappMejor, JalateACu"
neutro,@PitoRedondo Jajajaja no mms te faltó arrobar a @yuyacst 😂😂😂
positivo,"Mis hermanos consumen mucho YouTube y no reconocen que Yuya es la reina del YouTube, QUE PASA AQUÍ  @yuyacst @Familia_Guapura"
neutro,@yuyacst Mariand que sabes de qué no dejan que llegue la ayuda a Morelos? 🤔 Sugiero borrar código de barras y escribir que es donación
neutro,"@Lvissxz Le falta para su exito, poner en su equipo de comunicación a @yuyacst  jajajaja"
neutro,@MBarron1213 @LuisitoComunica @rix @ElJuanpaZurita @richiesgenial @jucaviapri @yuyacst @JuanBertheau @lopezdoriga… https://t.co/ff75V4k4B0
neutro,@SahidAPreciado @ChumelTorres @Chiocokrispis @yuyacst @ElJuanpaZurita @franco_esca Ahí dice 2016
neutro,@yuyacst @yuyacst  por favor!! Que toda la ayuda llegue a las manos correctas! Tenemos un gobierno incompetente y s… https://t.co/yUsHdaPD9p
positivo,@PPTeamRafa @yuyacst @YouTubeMexico Te amooooo Rafa
neutro,@yuyacst @betopasillas ¿están bien?😥
neutro,"@yuyacst  falta ayuda en janacatepec , tetelilla y en chalca morelos"
positivo,@yuyacst RT 🙏 https://t.co/IHvz5er8jB
neutro,Mi neuvo video dando mis condulencias a Nuestros hermanos Mexicanos  @yuyacst @ElJuanpaZurita @LauraVignatti https://t.co/TibT7f3Vj5
neutro,@YosStoP @HotSpanishTV @LuisitoComunica @DebRyanShow @yuyacst @maurg1 @OMARCHAPARRO @belindapop @DhasiaWezka… https://t.co/3Xx972yMlp
neutro,@alambreman35 @antitelevisa08 @yuyacst @PoliciaFedMx @PaolaRojas @daniellemx_ @PGJDF_CDMX @elconsejomx @CESC_Edomex… https://t.co/rOB6Ef3Ook
neutro,@yuyacst bye nunca penwe
neutro,@yuyacst perdon ilusión por ti
negativo,@yuyacst ya no quiero
neutro,@yuyacst entonces si o tu
neutro,@benshorts @yuyacst @betopasillas @ChumelTorres @SamuelFematt https://t.co/GuPDGFH364
positivo,Por que mi amor @yuyacst
positivo,@yuyacst bonita xo :'(
positivo,@yuyacst hastamañanabesosmuchosbebe
neutro,@yuyacst ?
neutro,@antitelevisa08 @yuyacst Relaja .-. Yuya no tuvo la culpa de lo que pasó
neutro,@DannielaSC_ @FreiraV @yuyacst How are you my friend please Tell me
neutro,@carpink95 @yuyacst How are you my friend please Tell me
neutro,@werevertumorro @Wereverwero @yuyacst @ChumelTorres @DhasiaWezka @maire_wink @drossrotzzank https://t.co/WZb0ni4ip3
neutro,@yuyacst hola
positivo,"@yuyacst y en Colombia queremos mucho a México, fuerza pareceros!"
neutro,@DianaCasanz @belindapop @yuyacst @Anahi @virginiafairies @macpuente @JoseRamonHerdez En donde urge ??? En la misma zona ?
neutro,@myroleanahi @belindapop @yuyacst @Anahi @virginiafairies @macpuente @JoseRamonHerdez Urge escalera de 14 mts
neutro,@HectorTrejo @werevertumorro @SoyTato #AquiSeNecesita @yuyacst https://t.co/Yh6ElL1Fqs
neutro,@Dianaca43245194 @Anahi @JoseRamonHerdez @FanDeAnahi6 @TropaDeAnahi @macpuente @LaJefaDeAnahi @PriiRamirez… https://t.co/73AFbUIcEP
neutro,@myroleanahi @Anahi @JoseRamonHerdez @FanDeAnahi6 @TropaDeAnahi @macpuente @LaJefaDeAnahi @PriiRamirez… https://t.co/gVLCBnPLCZ
neutro,@myroleanahi @Anahi @JoseRamonHerdez @FanDeAnahi6 @TropaDeAnahi @macpuente @LaJefaDeAnahi @PriiRamirez… https://t.co/WXoKgtlc54
neutro,@myroleanahi @Anahi @JoseRamonHerdez @FanDeAnahi6 @TropaDeAnahi @macpuente @LaJefaDeAnahi @PriiRamirez… https://t.co/zOIevlEk9j
positivo,@yuyacst tu corazón es gigante.
positivo,Dios no pudo darnos ser humano tan bonito como @yuyacst
negativo,@yuyacst :'( https://t.co/cVVrIWIQ5f
negativo,@yuyacst tw gusta hacerme llorar
positivo,@yuyacst andale emocha que hago yo
positivo,Neta me pasa contigo @yuyacst😭💓 https://t.co/W9ZsLcNRIh
neutro,@ChumelTorres @Adela_Micha @aristeguicnn @BuzzFeedMexico @HectorTrejo @ReginaBlandon @yuyacst @BOBOProduccion ‼️‼️‼️ https://t.co/OAM592hl5g
negativo,@CriSzis @PepeYTeo @LuisitoComunica @ESCORPIONGOLDEN @NoMaminBlue @OphCourse @yuyacst @YouTube Puaj
neutro,@belindapop @AndreaLegarreta @GalileaMontijo @yuyacst @Grafocafe RT
neutro,@belindapop @AndreaLegarreta @GalileaMontijo @yuyacst 🙏RT
negativo,¿La voz de @yuyacst en Instagram es su voz real o es un filtro?  ¡Qué voz tan molesta!
neutro,@ChumelTorres @yuyacst @solamentejoy @Ricardo_Peralta https://t.co/rroD6mWjgq
neutro,@yuyacst Mañana estarás recibiendo?
neutro,No te vallas @yuyacst
neutro,@yuyacst es un a dios sólo eso
positivo,@PepeYTeo @CriSzis @LuisitoComunica @ESCORPIONGOLDEN @NoMaminBlue @OphCourse @yuyacst @YouTube Yo también los quiero a todos ❤
